0.9806739999999999,1.0142010000000001
0.9798180000000001,1.013312
0.977187,1.013757
0.9759559999999999,1.013655
0.974834,1.012773
0.9732780000000001,1.0110860000000002
0.97304,1.008525
0.974772,1.0063950000000002
0.9773149999999999,1.007387
0.9812219999999999,1.010158
0.9850129999999999,1.0120069999999999
0.9843709999999999,1.012993
0.9814950000000001,1.0131379999999999
0.981037,1.012324
0.980819,1.010425
0.979477,1.009508
0.9803459999999999,1.009993
0.982051,1.009841
0.9792420000000001,1.008745
0.974255,1.006794
0.9724889999999999,1.00409
0.972198,1.0020850000000001
0.9709469999999999,1.0033
0.9711540000000001,1.0062209999999998
0.973642,1.0081360000000001
0.976493,1.009003
0.9796030000000001,1.008938
0.9826440000000001,1.008037
0.981786,1.006248
0.9783790000000001,1.005649
0.9772780000000001,1.006684
0.9764219999999999,1.007276
0.974281,1.007017
0.973836,1.0058200000000002
0.9750969999999999,1.003579
0.973548,1.001973
0.9694860000000001,1.00337
0.9669719999999999,1.006108
0.964987,1.007851
0.962354,1.008637
0.961404,1.008577
0.9634440000000001,1.007608
0.967125,1.0055450000000001
0.972517,1.0045600000000001
0.979663,1.005235
0.983361,1.005511
0.982972,1.005044
0.9829530000000001,1.003859
0.98356,1.0019049999999998
0.983814,1.001225
0.984074,1.0036370000000001
0.9841340000000001,1.006756
0.981467,1.008416
0.9767040000000001,1.0086899999999999
0.972834,1.007824
0.9699,1.005881
0.9674450000000001,1.002773
0.9673700000000001,1.000757
0.9712280000000001,1.000362
0.9770979999999999,0.999475
0.983482,0.9978389999999999
0.987786,0.995597
0.990043,0.9927379999999999
0.9930469999999999,0.9916219999999999
0.9959969999999999,0.993848
0.997656,0.996761
0.9977530000000001,0.9985069999999999
0.996642,0.9991030000000001
0.9922719999999999,0.9985860000000001
0.984859,0.9969379999999999
0.9777950000000001,0.9941559999999999
0.97303,0.9924639999999999
0.970773,0.992245
0.969419,0.9913370000000001
0.9689459999999999,0.989502
0.9712139999999999,0.986856
0.9767889999999999,0.983455
0.982649,0.9821129999999999
0.9843360000000001,0.984332
0.984139,0.987208
0.9855719999999999,0.989133
0.986023,0.990187
0.9846299999999999,0.990401
0.983834,0.989611
0.982726,0.989664
0.978124,0.990814
0.9722069999999999,0.9911110000000001
0.9671559999999999,0.9904629999999999
0.961448,0.989035
0.956434,0.986844
0.954742,0.98469
0.956181,0.985627
0.9608540000000001,0.9886870000000001
0.9679629999999999,0.9905809999999999
0.973714,0.991466
0.9748530000000001,0.9916290000000001
0.974685,0.9911209999999999
0.975833,0.989893
0.97551,0.989894
0.975922,0.9913850000000001
0.97898,0.992287
0.980259,0.992284
0.976508,0.991394
0.972167,0.989606
0.9700780000000001,0.9882120000000001
0.9670479999999999,0.989828
0.964253,0.9930110000000001
